Code,Location,District,Registered,Envelopes,Valid,Občanská demokratická strana,Řád národa - Vlastenecká unie,CESTA ODPOVĚDNÉ SPOLEČNOSTI,Česká str.sociálně demokrat.,Radostné Česko,STAROSTOVÉ A NEZÁVISLÍ,Komunistická str.Čech a Moravy,Strana zelených,"ROZUMNÍ-stop migraci,diktát.EU",Strana svobodných občanů,Blok proti islam.-Obran.domova,Občanská demokratická aliance,Česká pirátská strana,Referendum o Evropské unii,TOP 09,ANO 2011,Dobrá volba 2016,SPR-Republ.str.Čsl. M.Sládka,Křesť.demokr.unie-Čs.str.lid.,REALISTÉ,SPORTOVCI,Dělnic.str.sociální spravedl.,Svob.a př.dem.-T.Okamura (SPD),Strana Práv Občanů
578576, Svitavy, Obec: Polička,693,462,462,109,0,0,43,1,9,51,4,4,9,1,0,46,0,23,97,0,0,30,0,1,0,32,1
578576, Svitavy, Obec: Polička,776,512,512,135,1,0,24,0,17,33,5,3,4,0,0,50,1,23,131,0,0,47,2,2,1,32,1
578576, Svitavy, Obec: Polička,601,377,377,70,0,0,47,0,9,25,6,4,10,0,0,30,1,7,108,0,0,26,0,0,0,31,2
578576, Svitavy, Obec: Polička,443,273,273,70,0,0,26,0,2,19,3,3,8,0,2,23,0,9,64,0,0,18,3,2,0,19,0
578576, Svitavy, Obec: Polička,669,350,350,84,0,0,21,0,8,11,5,3,4,2,0,43,1,16,87,0,0,28,0,0,1,33,1
578576, Svitavy, Obec: Polička,711,494,494,113,0,1,44,1,9,29,7,7,4,1,0,48,0,13,125,0,0,39,4,0,1,44,1
578576, Svitavy, Obec: Polička,1 134,825,825,219,0,0,54,0,12,51,9,4,8,0,0,64,0,30,220,0,0,83,3,1,3,51,5
578576, Svitavy, Obec: Polička,965,603,601,132,1,3,40,1,18,41,12,11,15,0,0,66,0,20,134,0,1,33,2,2,3,60,4
578576, Svitavy, Obec: Polička,134,85,85,11,0,0,5,0,1,8,0,0,2,0,0,10,0,2,22,1,0,7,0,0,0,13,0
578576, Svitavy, Obec: Polička,173,106,106,14,0,0,3,0,2,5,2,1,2,0,0,12,0,2,26,0,0,23,0,0,0,13,0
578576, Svitavy, Obec: Polička,155,99,98,9,0,0,8,0,5,7,3,0,1,0,0,9,0,3,25,0,0,14,1,0,2,10,0
578584, Svitavy, Obec: Pomezí,424,218,218,24,1,0,11,1,6,23,1,2,1,0,0,17,0,1,74,0,0,20,1,1,2,29,1
578584, Svitavy, Obec: Pomezí,550,335,335,49,1,1,31,1,13,31,5,2,5,2,0,27,0,14,90,0,0,25,2,0,0,36,0
572373, Svitavy, Obec: Poříčí u Litomyšle,287,"79,72",284,19,1,0,11,0,81,12,4,1,4,0,1,20,1,11,51,0,0,47,0,0,0,19,1
578622, Svitavy, Obec: Příluka,103,"77,44",101,4,0,1,7,0,16,10,0,1,0,0,0,12,0,3,24,0,0,16,0,0,0,7,0
578631, Svitavy, Obec: Pustá Kamenice,180,"66,91",180,13,1,2,22,0,10,10,1,2,7,0,0,15,0,9,53,0,0,25,0,0,0,10,0
578649, Svitavy, Obec: Pustá Rybná,106,"72,11",104,18,0,0,8,0,8,5,2,0,1,0,1,17,0,3,30,0,0,5,2,1,0,1,2
578657, Svitavy, Obec: Radiměř,485,"53,36",483,29,1,1,52,0,23,60,4,7,8,0,1,35,0,9,151,1,2,29,0,3,7,58,2
574333, Svitavy, Obec: Radkov,63,"63,64",61,2,0,0,8,0,2,16,1,0,0,0,0,4,0,2,22,0,0,0,0,0,0,4,0
578673, Svitavy, Obec: Rohozná,332,"62,06",331,17,1,0,33,4,5,40,1,3,5,0,0,32,0,7,120,0,0,18,0,0,1,41,3
578681, Svitavy, Obec: Rozhraní,193,"72,83",191,13,1,0,6,0,10,22,2,1,3,0,0,22,0,8,61,0,0,22,0,1,1,15,3
578690, Svitavy, Obec: Rozstání,126,"64,95",120,1,0,0,11,0,7,31,0,0,0,0,0,4,0,0,50,0,0,5,0,0,0,11,0
578703, Svitavy, Obec: Rudná,79,"58,52",79,1,0,0,12,0,4,20,1,2,1,0,0,2,0,2,21,0,1,0,0,0,0,10,2
578711, Svitavy, Obec: Rychnov na Moravě,243,"48,80",241,8,0,1,27,0,14,18,2,3,4,0,0,19,0,6,91,0,0,19,0,1,0,28,0
572233, Svitavy, Obec: Řídký,43,"71,67",43,8,0,0,4,0,3,1,1,0,0,0,0,6,0,3,8,0,0,6,0,0,0,3,0
578720, Svitavy, Obec: Sádek,266,"65,68",265,42,0,0,18,0,9,11,3,2,1,0,0,17,0,12,76,0,3,51,0,0,0,20,0
578738, Svitavy, Obec: Sebranice,528,"69,93",523,44,3,0,31,0,41,24,5,5,11,1,0,46,2,32,97,0,0,154,4,0,0,22,1
578746, Svitavy, Obec: Sedliště,127,"66,49",127,10,0,0,6,0,17,8,2,3,4,0,0,5,0,3,39,0,0,4,0,0,4,22,0
578754, Svitavy, Obec: Sklené,94,"48,96",94,3,0,0,8,0,1,10,1,4,0,0,0,7,0,0,30,0,0,7,0,0,0,23,0
578762, Svitavy, Obec: Slatina,83,"66,94",81,3,0,0,6,1,6,10,1,1,0,0,0,5,0,0,32,0,0,9,1,0,0,5,1
580325, Svitavy, Obec: Sloupnice,628,391,391,26,0,0,30,1,46,16,4,6,7,1,0,25,1,7,128,1,0,43,3,1,0,38,5
580325, Svitavy, Obec: Sloupnice,739,472,472,21,0,0,25,0,81,17,2,4,7,0,0,44,0,18,135,0,2,64,1,0,2,47,0
578789, Svitavy, Obec: Staré Město,452,"57,43",451,30,3,0,34,2,8,55,10,7,7,0,0,44,0,11,157,0,1,8,0,3,2,69,0
578801, Svitavy, Obec: Stašov,108,"52,43",107,7,0,0,8,0,1,4,1,2,2,0,0,17,0,4,41,0,0,9,0,0,0,11,0
578819, Svitavy, Obec: Strakov,127,"66,49",126,8,1,0,8,1,9,5,0,7,0,1,0,18,0,9,38,0,0,11,1,1,0,8,0
578835, Svitavy, Obec: Suchá Lhota,54,"71,05",54,8,0,0,4,0,11,0,0,0,0,0,0,1,0,2,11,0,0,13,0,1,0,3,0
577731, Svitavy, Obec: Svitavy,545,255,255,28,0,1,22,0,6,21,5,1,6,0,0,33,0,7,70,0,0,17,3,1,1,32,0
577731, Svitavy, Obec: Svitavy,672,421,421,31,0,0,45,0,8,33,8,2,3,0,1,64,0,13,132,0,0,32,0,1,3,41,1
577731, Svitavy, Obec: Svitavy,762,462,462,29,0,0,48,0,12,49,5,12,11,0,0,43,1,9,161,0,4,28,0,0,0,49,1
577731, Svitavy, Obec: Svitavy,939,587,586,65,0,0,62,0,10,65,8,4,8,0,0,70,0,24,166,0,0,47,5,0,1,50,0
577731, Svitavy, Obec: Svitavy,789,569,569,68,1,0,48,1,14,60,5,5,4,0,1,69,1,15,184,0,0,40,2,2,1,41,0
577731, Svitavy, Obec: Svitavy,632,423,422,36,0,0,57,1,16,52,4,1,6,0,0,31,0,8,142,0,0,32,1,1,1,27,1
577731, Svitavy, Obec: Svitavy,734,469,469,31,0,0,59,0,7,46,6,3,5,0,1,56,0,11,153,0,0,28,2,6,4,44,3
577731, Svitavy, Obec: Svitavy,701,477,476,50,1,0,48,1,13,48,1,4,5,0,0,59,0,19,153,0,0,29,3,0,1,37,0
577731, Svitavy, Obec: Svitavy,912,553,553,55,0,0,51,0,16,35,7,14,11,0,1,80,2,13,159,1,0,29,5,3,3,62,0
577731, Svitavy, Obec: Svitavy,934,548,548,58,3,0,44,0,18,45,6,14,11,0,0,56,0,10,190,0,2,39,2,0,0,47,2
577731, Svitavy, Obec: Svitavy,846,492,492,41,1,1,46,0,14,49,6,14,5,0,3,66,1,10,130,1,1,38,2,1,2,59,1
577731, Svitavy, Obec: Svitavy,1 106,593,591,56,0,0,52,1,14,39,6,12,6,0,0,69,0,18,182,1,1,35,1,8,6,80,1
577731, Svitavy, Obec: Svitavy,793,423,423,27,0,0,55,0,8,35,12,11,4,0,0,36,0,9,137,0,0,22,0,0,0,61,1
577731, Svitavy, Obec: Svitavy,711,439,439,34,2,0,37,1,7,50,4,7,2,0,0,48,1,14,129,0,2,26,5,7,4,57,1
577731, Svitavy, Obec: Svitavy,604,362,362,33,0,0,21,1,9,36,3,18,7,0,0,43,0,14,103,0,1,17,0,2,0,52,0
577731, Svitavy, Obec: Svitavy,700,419,419,20,0,1,33,0,9,56,2,9,4,0,0,38,0,13,173,1,0,18,3,1,4,34,0
577731, Svitavy, Obec: Svitavy,595,416,416,76,0,0,48,0,4,13,8,8,3,1,0,47,0,28,95,1,0,46,0,2,1,35,0
577731, Svitavy, Obec: Svitavy,573,45,45,4,0,0,1,0,0,5,2,0,1,0,0,9,0,0,6,1,0,0,0,0,3,13,0
577731, Svitavy, Obec: Svitavy,700,419,419,20,0,1,33,0,9,56,2,9,4,0,0,38,0,13,173,1,0,18,3,1,4,34,0
577731, Svitavy, Obec: Svitavy,595,416,416,76,0,0,48,0,4,13,8,8,3,1,0,47,0,28,95,1,0,46,0,2,1,35,0
577731, Svitavy, Obec: Svitavy,573,45,45,4,0,0,1,0,0,5,2,0,1,0,0,9,0,0,6,1,0,0,0,0,3,13,0
578843, Svitavy, Obec: Svojanov,120,89,89,12,0,0,7,0,2,4,2,2,4,0,0,10,0,4,20,0,0,5,1,0,1,14,0
578843, Svitavy, Obec: Svojanov,91,64,64,14,0,0,2,0,0,2,0,1,5,0,0,5,0,0,23,0,0,4,1,0,0,6,1
578843, Svitavy, Obec: Svojanov,110,82,82,15,0,0,7,0,4,4,1,0,3,0,0,6,0,0,21,0,0,16,0,0,0,4,0
578851, Svitavy, Obec: Široký Důl,201,"61,28",200,25,0,0,8,0,14,8,5,1,5,0,0,14,0,17,45,1,0,44,0,2,0,11,0
578860, Svitavy, Obec: Študlov,71,"63,96",71,9,0,0,6,0,2,15,0,0,0,0,0,6,0,1,21,0,0,2,0,3,0,6,0
578878, Svitavy, Obec: Telecí,201,"61,85",199,12,0,0,30,0,7,7,3,1,6,0,0,22,0,7,62,0,0,25,2,3,1,11,0
578886, Svitavy, Obec: Trpín,246,"72,57",246,20,0,1,34,0,6,23,4,7,1,0,0,11,1,2,57,0,1,62,1,0,2,13,0
578894, Svitavy, Obec: Trstěnice,276,"67,98",275,13,0,1,18,0,25,23,3,3,2,0,0,28,0,18,73,0,0,35,1,2,0,30,0
572616, Svitavy, Obec: Tržek,87,"59,18",84,7,0,0,8,0,11,7,1,2,0,0,0,15,1,2,8,0,0,13,0,1,0,7,1
578908, Svitavy, Obec: Třebařov,297,"40,35",295,16,1,0,19,0,9,37,3,4,6,1,0,28,0,10,102,0,3,8,0,2,1,45,0
578916, Svitavy, Obec: Újezdec,52,"65,82",49,4,0,0,5,0,5,3,0,2,0,0,0,4,0,2,15,0,0,5,0,0,0,4,0
572624, Svitavy, Obec: Útěchov,152,"69,72",152,14,1,0,15,0,2,17,4,1,10,0,1,12,0,0,50,0,0,4,1,0,0,19,1
578932, Svitavy, Obec: Vendolí,425,"56,14",421,20,0,0,37,0,52,45,1,10,4,0,0,36,0,10,129,0,2,20,5,2,1,46,1
578941, Svitavy, Obec: Vidlatá Seč,170,"72,96",170,7,0,0,6,0,19,14,2,1,2,0,1,21,0,8,45,0,1,28,0,0,0,15,0
578959, Svitavy, Obec: Víska u Jevíčka,70,"51,47",70,0,0,0,11,0,3,14,2,0,0,0,0,5,1,0,23,0,0,1,0,0,1,9,0
578967, Svitavy, Obec: Vítějeves,189,"57,62",188,7,0,0,11,0,2,24,1,1,4,0,0,7,0,3,81,0,0,13,0,0,1,31,2
581127, Svitavy, Obec: Vlčkov,60,"76,92",60,2,0,0,1,0,11,4,1,0,0,0,0,5,0,3,17,0,0,6,0,0,0,10,0
578975, Svitavy, Obec: Vranová Lhota,196,"52,55",193,12,0,0,15,0,7,29,0,3,0,0,0,10,1,7,64,0,1,5,1,0,5,33,0
572292, Svitavy, Obec: Vrážné,44,"75,86",44,4,2,0,0,0,5,2,1,0,6,0,0,11,0,1,10,0,0,1,0,0,0,1,0
578991, Svitavy, Obec: Vysoká,27,"69,23",26,5,0,0,2,0,1,1,1,0,0,2,0,0,0,0,6,0,0,7,0,0,0,1,0
572195, Svitavy, Obec: Želivsko,20,"71,43",20,1,0,0,0,0,1,4,0,2,1,0,0,2,0,0,6,0,0,0,1,0,0,2,0
547981, Ústí nad Orlicí, Obec: Albrechtice,214,"58,15",214,9,2,0,11,0,8,25,5,0,3,0,0,16,0,6,92,0,0,2,1,1,0,32,1
573426, Ústí nad Orlicí, Obec: Anenská Studánka,70,"46,67",69,5,5,0,1,0,2,11,0,0,0,0,1,3,1,0,15,0,0,10,0,0,0,14,1
553760, Ústí nad Orlicí, Obec: Běstovice,221,"62,61",218,24,3,0,12,0,17,7,2,1,7,0,1,27,0,7,79,0,0,7,0,0,0,24,0
548006, Ústí nad Orlicí, Obec: Bošín,43,"53,09",43,5,0,0,2,0,0,1,2,0,3,0,0,4,0,1,16,0,0,4,0,0,0,5,0
579947, Ústí nad Orlicí, Obec: Brandýs nad Orlicí,767,"67,58",760,77,0,0,77,0,42,68,8,21,9,0,1,77,0,16,197,1,1,53,5,1,3,98,5
579963, Ústí nad Orlicí, Obec: Bučina,138,"71,13",138,11,0,1,9,0,16,3,1,3,0,0,0,11,2,9,39,0,0,16,0,1,2,11,3
579971, Ústí nad Orlicí, Obec: Bystřec,626,"69,25",625,67,1,1,32,2,24,51,13,9,13,1,0,47,1,18,169,1,1,85,0,0,0,84,5
579980, Ústí nad Orlicí, Obec: Cotkytle,144,"45,28",143,4,0,0,8,0,10,12,2,2,0,0,0,7,0,4,58,0,0,12,0,0,1,23,0
579998, Ústí nad Orlicí, Obec: Čenkovice,102,"63,75",101,12,0,0,6,0,7,3,1,1,0,0,1,18,0,1,32,1,0,11,0,0,0,7,0
580015, Ústí nad Orlicí, Obec: Červená Voda,141,84,84,9,0,0,4,0,2,10,2,0,0,0,0,5,0,1,34,0,0,2,0,0,1,14,0
580015, Ústí nad Orlicí, Obec: Červená Voda,93,59,59,15,0,0,3,0,2,5,1,0,0,0,0,4,0,3,16,0,1,5,0,0,0,3,0
580015, Ústí nad Orlicí, Obec: Červená Voda,506,273,273,27,0,0,18,0,9,42,2,2,3,0,0,13,0,31,62,1,0,25,0,0,0,31,4
580015, Ústí nad Orlicí, Obec: Červená Voda,795,402,402,51,2,0,31,0,17,42,4,5,3,0,0,30,2,14,113,0,1,28,1,0,2,53,0
580015, Ústí nad Orlicí, Obec: Červená Voda,348,182,182,21,1,1,9,0,3,21,1,0,2,0,0,18,1,9,54,0,0,6,4,0,1,29,1
580015, Ústí nad Orlicí, Obec: Červená Voda,475,176,176,9,0,2,12,1,4,29,0,1,2,0,1,17,0,11,36,0,1,6,0,0,0,42,0
580015, Ústí nad Orlicí, Obec: Červená Voda,85,49,49,10,0,0,3,0,2,10,0,0,0,0,0,4,0,3,8,0,0,2,0,0,3,3,1
580023, Ústí nad Orlicí, Obec: Česká Rybná,201,"65,47",198,10,0,0,10,0,2,15,4,2,6,0,0,28,0,4,48,1,1,18,1,1,1,44,2
580031, Ústí nad Orlicí, Obec: Česká Třebová,1 054,745,745,86,4,0,49,1,24,34,14,6,15,0,0,90,0,55,212,1,0,55,6,0,2,88,0
580031, Ústí nad Orlicí, Obec: Česká Třebová,990,654,652,65,6,0,47,1,19,30,12,8,12,0,1,64,0,42,240,0,1,13,2,4,0,83,1
580031, Ústí nad Orlicí, Obec: Česká Třebová,937,584,584,67,2,0,44,0,15,33,6,6,15,0,1,85,0,48,146,0,0,37,2,4,2,64,2
580031, Ústí nad Orlicí, Obec: Česká Třebová,1 074,784,784,86,1,0,86,2,20,36,14,6,4,0,4,84,0,53,257,1,1,33,8,0,0,80,3
580031, Ústí nad Orlicí, Obec: Česká Třebová,861,574,574,47,3,0,45,0,14,26,5,2,9,3,0,67,0,29,201,0,1,42,5,3,0,65,1
580031, Ústí nad Orlicí, Obec: Česká Třebová,859,556,556,54,1,0,53,0,11,40,10,8,12,1,4,48,2,36,183,0,0,36,0,2,0,51,2
580031, Ústí nad Orlicí, Obec: Česká Třebová,754,466,466,29,0,0,51,0,7,30,8,5,4,0,1,52,0,12,171,0,2,24,2,2,2,57,1
580031, Ústí nad Orlicí, Obec: Česká Třebová,839,559,558,65,3,0,55,0,10,29,9,6,9,0,0,55,0,29,189,0,0,50,6,0,0,40,1
580031, Ústí nad Orlicí, Obec: Česká Třebová,1 214,521,521,57,3,0,48,0,11,18,9,3,15,0,1,67,2,30,168,2,2,16,3,2,1,59,0
580031, Ústí nad Orlicí, Obec: Česká Třebová,963,625,625,51,2,0,66,2,22,42,10,8,11,0,2,64,0,38,195,1,1,28,6,7,0,57,8
580031, Ústí nad Orlicí, Obec: Česká Třebová,823,520,520,35,5,0,41,1,17,38,5,5,12,0,0,46,0,25,207,0,1,28,0,2,0,48,2
580031, Ústí nad Orlicí, Obec: Česká Třebová,384,259,259,32,0,0,10,2,5,9,1,5,3,0,0,30,0,16,95,0,0,21,4,2,0,24,0
580031, Ústí nad Orlicí, Obec: Česká Třebová,1 021,609,609,47,5,0,45,1,15,32,10,3,6,0,4,85,3,23,198,0,1,21,2,6,2,99,1
580031, Ústí nad Orlicí, Obec: Česká Třebová,179,104,104,4,3,0,8,0,2,9,0,1,3,0,0,10,0,1,33,0,0,0,0,2,0,24,2
580031, Ústí nad Orlicí, Obec: Česká Třebová,83,67,67,8,0,0,4,0,3,5,3,0,4,0,0,4,0,5,23,0,0,2,2,0,0,3,1
580031, Ústí nad Orlicí, Obec: Česká Třebová,108,81,81,4,0,0,9,0,2,4,0,8,1,0,1,11,0,1,23,0,1,1,0,0,0,14,0
580031, Ústí nad Orlicí, Obec: Česká Třebová,519,125,125,13,0,1,12,1,1,5,6,1,0,0,0,16,1,13,25,0,0,5,0,0,3,22,0
580031, Ústí nad Orlicí, Obec: Česká Třebová,108,81,81,4,0,0,9,0,2,4,0,8,1,0,1,11,0,1,23,0,1,1,0,0,0,14,0
580031, Ústí nad Orlicí, Obec: Česká Třebová,519,125,125,13,0,1,12,1,1,5,6,1,0,0,0,16,1,13,25,0,0,5,0,0,3,22,0
580040, Ústí nad Orlicí, Obec: České Heřmanice,297,"65,71",293,26,1,0,21,0,68,17,3,1,4,0,0,27,0,10,71,0,0,30,0,1,0,13,0
580058, Ústí nad Orlicí, Obec: České Libchavy,311,"65,20",309,31,0,1,20,0,22,17,1,3,2,1,0,26,0,17,96,0,0,14,6,2,1,46,3
580066, Ústí nad Orlicí, Obec: České Petrovice,84,"61,76",79,9,0,0,5,0,5,7,0,1,0,0,1,6,0,2,23,0,0,14,1,0,2,3,0
580074, Ústí nad Orlicí, Obec: Damníkov,322,"59,30",315,14,3,0,28,0,15,49,0,5,2,0,0,25,0,5,110,0,2,16,2,0,0,38,1
548014, Ústí nad Orlicí, Obec: Dlouhá Třebová,678,"65,70",669,47,1,0,45,0,33,36,4,7,14,1,0,67,1,33,221,0,1,38,3,1,4,111,1
548031, Ústí nad Orlicí, Obec: Dlouhoňovice,398,"62,48",395,46,0,1,18,3,34,28,6,1,3,1,0,48,0,11,120,2,1,30,6,1,2,32,1
580091, Ústí nad Orlicí, Obec: Dobříkov,267,"69,35",265,19,2,0,19,0,15,10,6,1,4,0,1,24,1,12,84,1,0,18,2,0,1,39,6
580112, Ústí nad Orlicí, Obec: Dolní Čermná,968,690,687,67,1,0,41,1,106,35,7,6,11,1,1,50,1,46,150,0,0,103,2,0,2,50,3
580112, Ústí nad Orlicí, Obec: Dolní Čermná,88,34,34,2,0,0,2,0,8,3,0,1,0,0,0,3,0,1,4,0,0,4,1,0,0,5,0
580121, Ústí nad Orlicí, Obec: Dolní Dobrouč,95,73,73,7,0,0,6,0,11,5,1,2,0,0,0,2,0,1,13,0,0,7,0,0,1,17,0
580121, Ústí nad Orlicí, Obec: Dolní Dobrouč,778,530,530,40,2,1,26,2,18,19,10,1,13,2,1,60,0,28,135,0,0,104,2,0,2,57,1
580121, Ústí nad Orlicí, Obec: Dolní Dobrouč,984,666,666,57,0,0,32,1,35,28,4,3,9,0,2,90,0,23,157,0,0,136,3,2,3,77,3
580121, Ústí nad Orlicí, Obec: Dolní Dobrouč,206,110,110,2,0,0,6,0,10,8,1,1,3,0,1,11,0,0,34,0,0,7,0,0,2,24,0
580163, Ústí nad Orlicí, Obec: Dolní Morava,204,"80,95",204,32,0,0,5,0,8,12,0,1,7,0,0,27,1,14,52,0,1,12,0,0,1,30,1
580210, Ústí nad Orlicí, Obec: Džbánov,181,"65,58",180,14,4,0,11,0,8,7,3,3,1,0,0,21,0,10,59,0,0,10,2,0,0,24,3
580228, Ústí nad Orlicí, Obec: Hejnice,127,"71,35",125,14,0,0,11,1,2,5,6,2,0,0,1,11,0,4,46,0,0,8,0,0,0,14,0
548049, Ústí nad Orlicí, Obec: Helvíkovice,285,"75,40",282,33,0,1,10,0,14,22,1,4,5,0,0,42,0,12,70,0,3,22,1,1,1,39,1
580261, Ústí nad Orlicí, Obec: Hnátnice,453,"66,72",451,49,0,2,30,1,24,30,7,3,10,0,0,64,0,7,128,0,0,44,2,1,0,47,2
580279, Ústí nad Orlicí, Obec: Horní Čermná,585,"70,82",581,47,1,1,19,2,52,24,13,4,6,0,4,75,0,20,173,0,1,59,5,3,2,67,3
580295, Ústí nad Orlicí, Obec: Horní Heřmanice,243,"61,06",240,15,0,0,31,0,19,14,10,4,1,0,0,10,0,10,70,0,0,32,0,0,0,24,0
580333, Ústí nad Orlicí, Obec: Horní Třešňovec,349,"69,38",347,54,0,0,8,0,11,13,6,9,7,1,0,41,0,12,114,0,0,30,1,1,2,36,1
547972, Ústí nad Orlicí, Obec: Hrádek,44,"53,66",43,3,0,0,1,0,2,2,1,0,0,0,0,5,2,0,14,0,0,2,0,0,1,10,0
580341, Ústí nad Orlicí, Obec: Hrušová,201,"68,60",201,20,0,1,14,0,10,25,1,0,3,0,0,20,0,7,67,0,0,4,0,1,2,26,0
580350, Ústí nad Orlicí, Obec: Choceň,858,590,587,69,3,0,42,0,25,33,5,3,4,1,1,75,0,22,163,1,0,69,5,0,0,65,1
580350, Ústí nad Orlicí, Obec: Choceň,885,557,557,71,0,2,60,12,26,24,5,0,9,1,0,56,0,18,169,0,1,36,1,0,3,58,3
580350, Ústí nad Orlicí, Obec: Choceň,782,495,495,42,0,0,36,0,11,19,11,5,19,0,0,53,1,15,186,1,1,27,1,2,1,55,6
580350, Ústí nad Orlicí, Obec: Choceň,937,637,636,82,3,2,61,1,17,41,12,1,2,1,0,101,1,21,190,0,1,30,1,1,2,57,3
580350, Ústí nad Orlicí, Obec: Choceň,1 158,793,793,120,0,1,57,0,26,56,4,8,4,1,0,99,2,27,254,0,3,49,2,0,0,68,3
580350, Ústí nad Orlicí, Obec: Choceň,1 907,1 133,1 133,184,0,3,66,0,49,46,17,8,11,0,1,201,1,51,293,0,1,75,7,0,4,109,5
580350, Ústí nad Orlicí, Obec: Choceň,140,96,96,17,0,0,1,0,9,3,1,1,2,0,0,7,0,3,23,0,0,12,0,1,0,16,0
580350, Ústí nad Orlicí, Obec: Choceň,171,124,124,11,1,0,7,0,10,5,3,0,0,0,1,17,0,6,42,0,0,12,0,0,0,8,0
580350, Ústí nad Orlicí, Obec: Choceň,95,58,58,7,0,0,4,0,2,7,0,0,0,0,0,6,0,3,14,0,0,1,0,0,1,13,0
580376, Ústí nad Orlicí, Obec: Jablonné nad Orlicí,597,399,399,53,0,1,30,1,33,22,5,2,5,1,2,39,0,25,114,0,0,21,3,1,2,39,0
580376, Ústí nad Orlicí, Obec: Jablonné nad Orlicí,559,347,347,50,1,0,21,0,29,17,7,4,2,1,0,40,0,11,97,0,0,29,0,0,0,36,1
580376, Ústí nad Orlicí, Obec: Jablonné nad Orlicí,510,357,357,33,0,0,27,2,29,26,5,0,4,0,0,39,0,20,97,0,0,23,6,2,0,41,1
580376, Ústí nad Orlicí, Obec: Jablonné nad Orlicí,651,455,455,45,0,0,24,1,37,33,1,4,9,0,0,55,0,20,122,1,1,40,2,0,0,54,1
580392, Ústí nad Orlicí, Obec: Jamné nad Orlicí,377,"69,30",373,40,1,1,16,0,23,29,3,1,2,0,0,46,1,10,110,0,0,41,2,3,3,41,0
580406, Ústí nad Orlicí, Obec: Javorník,131,"61,50",131,14,0,0,12,1,13,7,6,1,0,0,1,12,0,1,48,0,0,5,0,0,0,10,0
580414, Ústí nad Orlicí, Obec: Jehnědí,188,"72,31",188,14,1,0,9,0,11,13,3,3,1,0,0,21,0,6,65,0,0,11,0,2,0,27,1
580422, Ústí nad Orlicí, Obec: Kameničná,177,"68,60",175,24,0,2,12,1,10,6,1,0,4,0,0,23,0,3,61,0,3,7,0,1,0,17,0
580431, Ústí nad Orlicí, Obec: Klášterec nad Orlicí,453,"63,98",446,47,1,1,19,1,30,33,3,6,8,0,0,41,0,12,114,0,1,45,3,1,1,77,2
580465, Ústí nad Orlicí, Obec: Koldín,204,"69,62",204,36,1,0,9,1,12,16,1,4,2,0,0,33,0,6,57,1,0,8,0,0,2,15,0
574449, Ústí nad Orlicí, Obec: Kosořín,88,"64,71",88,13,0,0,12,0,6,7,0,0,3,0,0,13,0,2,20,0,1,4,0,0,0,7,0
580481, Ústí nad Orlicí, Obec: Králíky,762,466,466,40,0,0,33,0,25,59,9,7,4,0,0,22,1,15,152,1,1,18,1,1,0,77,0
580481, Ústí nad Orlicí, Obec: Králíky,976,500,500,41,0,4,23,0,11,50,12,5,1,0,0,35,0,15,167,1,1,19,12,2,0,88,10
580481, Ústí nad Orlicí, Obec: Králíky,1 015,630,630,58,0,0,31,1,34,59,14,2,6,0,1,52,0,23,218,0,1,29,5,2,0,87,3
580481, Ústí nad Orlicí, Obec: Králíky,72,53,53,3,0,0,1,0,0,13,0,0,3,0,0,2,0,0,21,0,0,2,0,0,0,8,0
580481, Ústí nad Orlicí, Obec: Králíky,166,90,90,8,1,0,4,1,5,9,0,0,1,0,0,7,0,1,33,0,0,5,0,1,2,12,0
580481, Ústí nad Orlicí, Obec: Králíky,98,63,63,10,0,0,4,0,3,8,1,0,1,0,0,4,0,2,19,0,0,4,1,0,0,6,0
580481, Ústí nad Orlicí, Obec: Králíky,116,72,72,5,0,0,5,0,2,11,0,1,0,0,0,7,0,3,24,0,0,4,0,0,0,10,0
580481, Ústí nad Orlicí, Obec: Králíky,119,74,74,2,0,0,10,0,3,7,1,0,0,0,0,6,0,5,25,0,0,8,1,0,0,3,1
580481, Ústí nad Orlicí, Obec: Králíky,93,52,52,10,0,0,5,0,0,0,1,1,2,0,0,6,0,4,16,0,0,1,0,0,0,6,0
580481, Ústí nad Orlicí, Obec: Králíky,63,48,48,1,0,0,2,0,6,5,0,2,0,0,0,6,0,0,18,0,0,5,0,0,0,3,0
580490, Ústí nad Orlicí, Obec: Krasíkov,144,"57,60",144,10,0,0,12,0,3,11,1,2,2,0,0,9,0,2,54,0,0,9,1,0,0,28,0
580503, Ústí nad Orlicí, Obec: Kunvald,537,"66,63",534,57,0,0,45,1,39,46,11,8,8,0,2,87,0,37,83,0,0,62,0,3,1,40,4
580511, Ústí nad Orlicí, Obec: Lanškroun,963,423,423,57,1,0,33,1,13,41,12,6,11,0,0,38,0,12,114,1,0,15,1,2,0,63,1
580511, Ústí nad Orlicí, Obec: Lanškroun,882,565,565,85,1,0,29,0,14,38,18,2,17,1,0,41,0,30,204,0,3,21,1,0,0,57,3
580511, Ústí nad Orlicí, Obec: Lanškroun,879,587,587,72,2,0,50,1,11,37,13,8,8,0,0,48,2,30,208,1,0,23,4,1,1,61,0
580511, Ústí nad Orlicí, Obec: Lanškroun,1 369,909,908,111,2,0,62,0,39,58,21,13,18,2,2,111,1,43,272,7,2,55,2,4,4,69,5
